player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,team_abbr,team_name,team_id,team_nick,team_conf,team_division,team_color,team_color2,team_color3,team_color4,team_logo_wikipedia,team_logo_espn,team_wordmark,team_conference_logo,team_league_logo,team_logo_squared,completions_per_game,attempts_per_game,passing_yards_per_game,passing_tds_per_game,interceptions_per_game,sacks_per_game,sack_yards_per_game,sack_fumbles_per_game,sack_fumbles_lost_per_game,passing_air_yards_per_game,passing_yards_after_catch_per_game,passing_first_downs_per_game,passing_epa_per_game,passing_2pt_conversions_per_game,pacr_per_game,dakota_per_game,carries_per_game,rushing_yards_per_game,rushing_tds_per_game,rushing_fumbles_per_game,rushing_fumbles_lost_per_game,rushing_first_downs_per_game,rushing_2pt_conversions_per_game,receptions_per_game,targets_per_game,receiving_yards_per_game,receiving_tds_per_game,receiving_fumbles_per_game,receiving_fumbles_lost_per_game,receiving_air_yards_per_game,receiving_yards_after_catch_per_game,receiving_first_downs_per_game,receiving_epa_per_game,receiving_2pt_conversions_per_game,racr_per_game,target_share_per_game,air_yards_share_per_game,wopr_x_per_game,special_teams_tds_per_game,fantasy_points_per_game,fantasy_points_ppr_per_game,tgt_sh_per_game,ay_sh_per_game,wopr_y_per_game,ry_sh_per_game,rtd_sh_per_game,rfd_sh_per_game,rtdfd_sh_per_game,dom_per_game,w8dom_per_game,yptmpa_per_game,ppr_sh_per_game,first_season,years_experience,stat_type_passing,stat_type_receiving,stat_type_rushing
00-0000098,-1.5733934360020747,REG,-0.31247876453984225,-0.32294170219976887,-0.3088266225275066,-0.3019286860585095,-0.32890337130070285,-0.3292023518943746,-0.3271472359107366,-0.307522603143275,-0.2759685905255323,-0.2766178844949444,-0.26926684273307067,-0.29869125009924274,0.07246661420890674,-0.1857451501764587,-0.3031181070728786,-0.28861219451647274,-0.5009061561483477,-0.4829373121227066,-0.4195423434788981,-0.4571675105740284,-0.3890464555345396,-0.5140263543733804,0.23307757758210826,-0.15938963293605984,-0.8183320996526626,-0.7947618159743581,-0.7197517870932593,-0.5768758050360194,-0.42661782142086163,-0.33676191384127513,-0.46498685778626897,-0.6336339786228365,-0.7080879927060021,-0.4048533042364771,-0.20589226650303066,-0.3114546753655834,-0.8224172046247019,-0.4735749662432834,-0.6052091970515402,-0.16640775596659535,-0.887048556108423,-0.9755074457727004,-1.6022379644800953,-1.032746879056802,-0.5426156707033173,-0.7746599486528074,-0.7158248961010599,-0.9062995563335156,-0.6167692124059045,-0.8865014894068015,-0.8799311102518231,-0.7943376416946284,-0.8781052373864636,-0.8908888044245438,-1.286988216781569,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-0.22973026972382202,-0.29825209073115905,-0.20292990191507967,-0.35600473360846974,-0.36248360491292186,-0.3746747254645981,-0.36916362654168966,-0.3072313568371058,-0.25805336746021057,-0.3287691780820849,-0.3215999581848961,-0.09166542130975994,1.3332625304511287,-0.16117877764158278,-0.30919488920712535,-0.31551618283341526,-0.6087446516350529,-0.5705823296665327,-0.4538125455074617,-0.4166054426187499,-0.32583489930249787,-0.6122800089255233,-0.14541217661989422,-1.0571759330651496,-1.0184743869013133,-0.8872088833460644,-0.6095566509085245,-0.3435707568015288,-0.26097680881548585,-0.5367592105461672,-0.7508603010545318,-0.8703543009594183,-0.40922363285380603,-0.17842285060123553,-0.305211196864262,-1.0640570872829984,-0.530417411956457,-0.7311209437906664,-0.13877264488473523,-1.0507547257904775,-1.2408493705662245,-0.635370403547242,-0.35917393955647536,-0.4933341957948649,-0.5165746198740706,-0.2051700920459115,-0.45483702142328036,-0.4387615830381042,-0.33555189709311534,-0.48449455072962183,-0.5248975504101879,-0.3291918392149423,-1.1897918120781392,-0.9835341268618807,1,0,0
00-0000104,-1.7063956056594234,REG,2.907744291867652,3.055042504865446,2.8753374349786966,2.5494259383965217,2.8365318771495436,1.8312132699970014,1.9302085809284124,2.99547653786453,0.9621519763905485,-0.2766178844949444,-0.26926684273307067,2.4720659885653147,1.6949423634359067,-0.1857451501764587,-0.3031181070728786,2.6973590004007564,-0.1834781279697006,-0.4483568940350314,-0.009999343399163906,1.1839392649947842,-0.3890464555345396,-0.3099953994342394,-0.7829027888971487,-0.15938963293605984,-0.8183320996526626,-0.7947618159743581,-0.7197517870932593,-0.5768758050360194,-0.42661782142086163,-0.33676191384127513,-0.46498685778626897,-0.6336339786228365,-0.7080879927060021,-0.4048533042364771,-0.20589226650303066,-0.3114546753655834,-0.8224172046247019,-0.4735749662432834,-0.6052091970515402,-0.16640775596659535,1.3512720075489864,0.9101487729853814,0.8457107330564948,-1.032746879056802,-0.5426156707033173,-0.7746599486528074,-0.7158248961010599,-0.9062995563335156,-0.6167692124059045,-0.8865014894068015,-0.8799311102518231,-0.7943376416946284,-0.8781052373864636,-0.8908888044245438,1.0078553120497256,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.587292553265963,2.6627416278462186,2.590433577974401,2.379111090512345,2.0310554250638884,1.3691595745168301,1.432320343686998,1.9257867730977136,0.5373758447783455,-0.3287691780820849,-0.3215999581848961,2.2265527439076203,1.2622767117198808,-0.16117877764158278,-0.30919488920712535,2.3284551469381207,-0.29226686437514526,-0.5361421173901053,-0.07392397553537672,0.6150436200171037,-0.32583489930249787,-0.4111837563060631,-0.14541217661989422,-1.0571759330651496,-1.0184743869013133,-0.8872088833460644,-0.6095566509085245,-0.3435707568015288,-0.26097680881548585,-0.5367592105461672,-0.7508603010545318,-0.8703543009594183,-0.40922363285380603,-0.17842285060123553,-0.305211196864262,-1.0640570872829984,-0.530417411956457,-0.7311209437906664,-0.13877264488473523,1.3014670471188645,0.8436212909440025,-0.635370403547242,-0.35917393955647536,-0.4933341957948649,-0.5165746198740706,-0.2051700920459115,-0.45483702142328036,-0.4387615830381042,-0.33555189709311534,-0.48449455072962183,-0.5248975504101879,-0.07991357770565248,-1.3232490019912855,-0.9835341268618807,1,0,0
00-0000104,-1.5733934360020747,REG,1.5920889575377417,1.7085732754758152,1.447009285343991,0.8721585122465033,3.699832399454156,1.1489767578207775,1.2530018358766677,1.013677053259847,2.200272543306629,-0.2766178844949444,-0.26926684273307067,1.5034272791134775,-1.4688103720941956,2.644267957912066,-0.3031181070728786,1.9525416901618458,-0.3497499522537538,-0.4379827686087288,-0.4195423434788981,-0.4571675105740284,-0.3890464555345396,-0.17397476280814536,-0.010254553539277343,-0.15938963293605984,-0.8183320996526626,-0.7947618159743581,-0.7197517870932593,-0.5768758050360194,-0.42661782142086163,-0.33676191384127513,-0.46498685778626897,-0.6336339786228365,-0.7080879927060021,-0.4048533042364771,-0.20589226650303066,-0.3114546753655834,-0.8224172046247019,-0.4735749662432834,-0.6052091970515402,-0.16640775596659535,-0.0384456738322818,-0.260608370009683,0.28079949516343555,-1.032746879056802,-0.5426156707033173,-0.7746599486528074,-0.7158248961010599,-0.9062995563335156,-0.6167692124059045,-0.8865014894068015,-0.8799311102518231,-0.7943376416946284,-0.8781052373864636,-0.8908888044245438,-0.03194278923428244,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.8567978122820246,1.948376010427201,1.7097051230627034,1.0773714736847917,3.514653997363564,1.1438795453326263,1.2357948196620503,0.8295778729478932,1.7666755364197506,-0.3287691780820849,-0.3215999581848961,1.7858997042382008,-1.196357887928619,2.2586686208467173,-0.30919488920712535,2.2101628316603374,-0.41693993208359365,-0.5135994329909892,-0.4538125455074617,-0.4166054426187499,-0.32583489930249787,-0.18571220033878957,-0.14541217661989422,-1.0571759330651496,-1.0184743869013133,-0.8872088833460644,-0.6095566509085245,-0.3435707568015288,-0.26097680881548585,-0.5367592105461672,-0.7508603010545318,-0.8703543009594183,-0.40922363285380603,-0.17842285060123553,-0.305211196864262,-1.0640570872829984,-0.530417411956457,-0.7311209437906664,-0.13877264488473523,0.0350623475070706,-0.27862979623747697,-0.635370403547242,-0.35917393955647536,-0.4933341957948649,-0.5165746198740706,-0.2051700920459115,-0.45483702142328036,-0.4387615830381042,-0.33555189709311534,-0.48449455072962183,-0.5248975504101879,-0.2365222501150338,-1.3232490019912855,-0.6460920903624298,1,0,0
00-0000108,-0.7753804180579837,REG,-0.31247876453984225,-0.32294170219976887,-0.31101730987357207,-0.3019286860585095,-0.32890337130070285,-0.3292023518943746,-0.3271472359107366,-0.307522603143275,-0.2759685905255323,-0.2766178844949444,-0.23996643041799437,-0.32121773171440177,-0.0942297671141209,-0.1857451501764587,-0.3031181070728786,-0.28861219451647274,-0.5009061561483477,-0.4829373121227066,-0.4195423434788981,-0.4571675105740284,-0.3890464555345396,-0.5140263543733804,0.23307757758210826,-0.15938963293605984,-0.8183320996526626,-0.7947618159743581,-0.7197517870932593,-0.5768758050360194,-0.42661782142086163,-0.33676191384127513,-0.46498685778626897,-0.6336339786228365,-0.7080879927060021,-0.4048533042364771,-0.20589226650303066,-0.3114546753655834,-0.8224172046247019,-0.4735749662432834,-0.6052091970515402,-0.16640775596659535,-0.8881190107060594,-0.9764092421470467,-1.6022379644800953,-1.032746879056802,-0.5426156707033173,-0.7746599486528074,-0.7158248961010599,-0.9062995563335156,-0.6167692124059045,-0.8865014894068015,-0.8799311102518231,-0.7943376416946284,-0.8781052373864636,-0.8908888044245438,-1.3135570253903672,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-0.22973026972382202,-0.29825209073115905,-0.23149607336756522,-0.35600473360846974,-0.36248360491292186,-0.3746747254645981,-0.36916362654168966,-0.3072313568371058,-0.25805336746021057,-0.3287691780820849,0.05964197327953837,-0.3867113696101538,-0.28397982179115056,-0.16117877764158278,-0.30919488920712535,-0.31551618283341526,-0.6087446516350529,-0.5705823296665327,-0.4538125455074617,-0.4166054426187499,-0.32583489930249787,-0.6122800089255233,-0.14541217661989422,-1.0571759330651496,-1.0184743869013133,-0.8872088833460644,-0.6095566509085245,-0.3435707568015288,-0.26097680881548585,-0.5367592105461672,-0.7508603010545318,-0.8703543009594183,-0.40922363285380603,-0.17842285060123553,-0.305211196864262,-1.0640570872829984,-0.530417411956457,-0.7311209437906664,-0.13877264488473523,-1.0671669385095062,-1.255393397110527,-0.635370403547242,-0.35917393955647536,-0.4933341957948649,-0.5165746198740706,-0.2051700920459115,-0.45483702142328036,-0.4387615830381042,-0.33555189709311534,-0.48449455072962183,-0.5248975504101879,-0.4159028176542126,-1.1897918120781392,1.0411180921348246,1,0,0
00-0000108,-0.11036956977124122,REG,-0.31247876453984225,-0.32294170219976887,-0.3077312788544738,-0.13420194344350764,-0.32890337130070285,-0.3292023518943746,-0.3271472359107366,-0.307522603143275,-0.2759685905255323,-0.2668965329832686,-0.25594847349894506,-0.29869125009924274,0.1442876497282539,-0.1857451501764587,0.15963145560373476,-0.28861219451647274,-0.5009061561483477,-0.4829373121227066,-0.4195423434788981,-0.4571675105740284,-0.3890464555345396,-0.5140263543733804,0.23307757758210826,-0.15938963293605984,-0.8183320996526626,-0.7947618159743581,-0.7197517870932593,-0.5768758050360194,-0.42661782142086163,-0.33676191384127513,-0.46498685778626897,-0.6336339786228365,-0.7080879927060021,-0.4048533042364771,-0.20589226650303066,-0.3114546753655834,-0.8224172046247019,-0.4735749662432834,-0.6052091970515402,-0.16640775596659535,-0.8329905989277921,-0.929966728868213,-1.6022379644800953,-1.032746879056802,-0.5426156707033173,-0.7746599486528074,-0.7158248961010599,-0.9062995563335156,-0.6167692124059045,-0.8865014894068015,-0.8799311102518231,-0.7943376416946284,-0.8781052373864636,-0.8908888044245438,-0.653560803652466,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-0.22973026972382202,-0.29825209073115905,-0.18864681618883689,1.896443592138084,-0.36248360491292186,-0.3746747254645981,-0.36916362654168966,-0.3072313568371058,-0.25805336746021057,-0.20584743990392654,-0.1483081711556077,-0.09166542130975994,2.03005042411694,-0.16117877764158278,3.7959004787771304,-0.31551618283341526,-0.6087446516350529,-0.5705823296665327,-0.4538125455074617,-0.4166054426187499,-0.32583489930249787,-0.6122800089255233,-0.14541217661989422,-1.0571759330651496,-1.0184743869013133,-0.8872088833460644,-0.6095566509085245,-0.3435707568015288,-0.26097680881548585,-0.5367592105461672,-0.7508603010545318,-0.8703543009594183,-0.40922363285380603,-0.17842285060123553,-0.305211196864262,-1.0640570872829984,-0.530417411956457,-0.7311209437906664,-0.13877264488473523,-0.22193798347953564,-0.5063760300789428,-0.635370403547242,-0.35917393955647536,-0.4933341957948649,-0.5165746198740706,-0.2051700920459115,-0.45483702142328036,-0.4387615830381042,-0.33555189709311534,-0.48449455072962183,-0.5248975504101879,1.7380860568850625,-1.1897918120781392,2.7283282746320787,1,0,0
00-0000210,-1.3073890966873778,REG,-0.31247876453984225,-0.3150676131390108,-0.31758937191176856,-0.13420194344350764,-0.32890337130070285,-0.3292023518943746,-0.3271472359107366,-0.307522603143275,-0.2759685905255323,-0.2766178844949444,-0.26926684273307067,-0.29869125009924274,-0.0011420179440183394,-0.1857451501764587,-0.3031181070728786,-0.28861219451647274,1.842015004217857,1.311786386627636,-0.4195423434788981,0.3633858772103779,1.1005276263529404,0.8461800118875599,-3.81775882351777,-0.15938963293605984,1.0813986207237205,0.7719184691642313,0.23918940953270165,-0.5768758050360194,-0.42661782142086163,-0.33676191384127513,-0.46498685778626897,-0.6336339786228365,0.011140584418574422,-0.8063671861007422,4.060165628927851,-0.3114546753655834,0.9815600168031877,-0.4735749662432834,-0.6052091970515402,-0.16640775596659535,0.26074638620705154,0.5212490865485461,1.222318224985201,0.8149235637197668,-0.5426156707033173,-0.7746599486528074,-0.7158248961010599,0.4133974898692445,-0.6167692124059045,0.16229414832137817,0.07400722108144794,-0.20597086624992564,0.15745599690612824,0.20305466430040395,1.0062319027640303,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-0.38126069821456354,-0.38544481441522843,-0.38414655206678494,-0.21522671324931011,-0.36248360491292186,-0.3746747254645981,-0.36916362654168966,-0.3072313568371058,-0.25805336746021057,-0.3287691780820849,-0.3215999581848961,-0.3682709978413792,0.08180623551437752,-0.16117877764158278,-0.30919488920712535,-0.31551618283341526,1.4351743910851837,0.9934338103367258,-0.4538125455074617,0.03474102228443609,0.48724919187329263,0.5607814646879943,-0.14541217661989422,0.7657841684924808,0.4797736939076812,0.01262638842247054,-0.6095566509085245,-0.3435707568015288,-0.26097680881548585,-0.5367592105461672,-0.7508603010545318,-0.20023949594498974,-0.7342025639002895,2.626649609076524,-0.305211196864262,0.6686057666290238,-0.530417411956457,-0.7311209437906664,-0.13877264488473523,-0.0508919540484099,0.17923847123607223,-0.10582899847286681,-0.35917393955647536,-0.4933341957948649,-0.15783877813720482,-0.2051700920459115,-0.2049085107881856,-0.2203198962456719,-0.21838836899409608,-0.2047268392686793,-0.21278382882030064,-0.14986260802157608,-1.3232490019912855,0.028791982636471973,1,0,0
00-0000251,-1.5733934360020747,REG,-0.3250088153429842,-0.32294170219976887,-0.32306609027693234,-0.3019286860585095,-0.32890337130070285,-0.3292023518943746,-0.3271472359107366,-0.307522603143275,-0.2759685905255323,-0.2766178844949444,-0.26926684273307067,-0.32121773171440177,-0.18772666583540792,-0.1857451501764587,-0.3031181070728786,-0.28861219451647274,1.4792401148708316,1.12505212895419,1.628172656919773,2.0044926527791906,2.5901017082404207,2.002355423209359,-1.5662558823692756,-0.15938963293605984,-0.3332944689182669,-0.30002067329901405,-0.4276240053396553,-0.5768758050360194,-0.42661782142086163,-0.33676191384127513,-0.46498685778626897,-0.6336339786228365,-0.5119347443992994,-0.40163981343587046,-0.20589226650303066,-0.3114546753655834,-0.25375076020136644,-0.4735749662432834,-0.6052091970515402,-0.16640775596659535,0.1991952468429668,0.07485988124713497,0.6574069870921417,-0.34276468363397317,-0.5426156707033173,-0.7746599486528074,-0.7158248961010599,-0.46947229036178034,-0.6167692124059045,-0.6051941695954115,-0.6366113265893144,-0.599584875788515,-0.5353285493397988,-0.49680236825084506,0.17332578096412796,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-0.39136272678061296,-0.3902356234088586,-0.3886100163562358,-0.35600473360846974,-0.36248360491292186,-0.3746747254645981,-0.36916362654168966,-0.3072313568371058,-0.25805336746021057,-0.3287691780820849,-0.3215999581848961,-0.3867113696101538,-0.04917281889077382,-0.16117877764158278,-0.30919488920712535,-0.31551618283341526,1.5173368935468903,1.154077531253023,1.5917412928037653,1.2499045816391678,1.6756028635917555,2.058690730994486,-0.14541217661989422,-0.4843308602352559,-0.43615934334802,-0.5498279561827217,-0.6095566509085245,-0.3435707568015288,-0.26097680881548585,-0.5367592105461672,-0.7508603010545318,-0.6454206601154144,-0.4060224658476205,-0.17842285060123553,-0.305211196864262,-0.39182808106961675,-0.530417411956457,-0.7311209437906664,-0.13877264488473523,0.1318714484056759,-0.025024690026158574,-0.3919875792369835,-0.35917393955647536,-0.4933341957948649,-0.37042863313205426,-0.2051700920459115,-0.3723315800115216,-0.37018603715166365,-0.28782045397523776,-0.3705195209359558,-0.38651348017256415,-0.2465796789443261,-1.3232490019912855,-0.6460920903624298,1,0,0
00-0000339,-1.3073890966873778,REG,-0.3250088153429842,-0.32294170219976887,-0.32306609027693234,-0.3019286860585095,-0.32890337130070285,-0.3292023518943746,-0.3271472359107366,-0.307522603143275,-0.2759685905255323,-0.2766178844949444,-0.26926684273307067,-0.32121773171440177,-0.07874302950203149,-0.1857451501764587,-0.3031181070728786,-0.28861219451647274,-0.42532805420105074,-0.38957018328598353,-0.4195423434788981,-0.4571675105740284,-0.3890464555345396,-0.4460160360603334,0.2435325434876145,-0.15938963293605984,1.0005590156013213,0.7444328501267122,0.09630082063148232,-0.14430412551987046,-0.42661782142086163,-0.33676191384127513,-0.46498685778626897,-0.6336339786228365,-0.11962824778589404,-1.0367932237612647,-0.20589226650303066,-0.3114546753655834,0.7165674903456608,-0.4735749662432834,-0.6052091970515402,-0.16640775596659535,-0.433711034009469,-0.08633622066726343,1.222318224985201,0.6402821143808203,-0.5426156707033173,-0.7746599486528074,-0.7158248961010599,-0.08829212741792093,-0.29512638654900447,-0.3490564520829353,-0.3555675454597502,-0.22421969052793664,-0.14582920830521864,-0.03288968007380115,-0.45711462354203974,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-0.39136272678061296,-0.3916728661069477,-0.3886100163562358,-0.35600473360846974,-0.36248360491292186,-0.3746747254645981,-0.36916362654168966,-0.3072313568371058,-0.25805336746021057,-0.3287691780820849,-0.3215999581848961,-0.3867113696101538,0.034752258745205135,-0.16117877764158278,-0.30919488920712535,-0.31551618283341526,-0.5428117792892387,-0.48921732816347296,-0.4538125455074617,-0.4166054426187499,-0.32583489930249787,-0.5536269352448473,-0.14541217661989422,0.6882113982134327,0.4534886398584006,-0.12145502624502638,-0.2661576133236285,-0.3435707568015288,-0.26097680881548585,-0.5367592105461672,-0.7508603010545318,-0.3220785514021586,-0.9207057230351671,-0.17842285060123553,-0.305211196864262,0.41408885715616833,-0.530417411956457,-0.7311209437906664,-0.13877264488473523,-0.7163558916402708,-0.43320139652792033,-0.15588114864321742,-0.35917393955647536,-0.4933341957948649,-0.2942140528004368,-0.15771800182296686,-0.3267636076002246,-0.31868792856446276,-0.22202232102079705,-0.2866625133477721,-0.280101262962078,-0.4483522085528339,-1.3232490019912855,0.028791982636471973,1,0,0
00-0000339,-1.1743869270300293,REG,-0.3250088153429842,-0.32294170219976887,-0.32306609027693234,-0.3019286860585095,-0.32890337130070285,-0.3292023518943746,-0.3271472359107366,-0.307522603143275,-0.2759685905255323,-0.2766178844949444,-0.26926684273307067,-0.32121773171440177,-0.07997100167992921,-0.1857451501764587,-0.3031181070728786,-0.28861219451647274,0.5571872711138092,0.5752234813601543,-0.009999343399163906,-0.4571675105740284,-0.3890464555345396,0.5741387386353718,0.10275339745413883,-0.15938963293605984,1.9706342770701128,1.1017458976144607,0.8456720868689881,1.1534109130285763,1.3930767830495325,-0.33676191384127513,-0.46498685778626897,-0.6336339786228365,0.6649847454409167,0.42449688179216666,-0.20589226650303066,-0.3114546753655834,2.519962197537723,-0.4735749662432834,-0.6052091970515402,-0.16640775596659535,0.5765304925097468,1.0352730199259284,1.0340144790208479,1.0588518681559156,-0.5426156707033173,-0.7746599486528074,-0.7158248961010599,0.8959346308568272,1.393498449199721,0.8400731474065852,0.9502339292010286,1.2930473898705817,1.1010305637860733,0.7791035488298099,1.1921475892958182,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-0.39136272678061296,-0.39125766266083306,-0.3886100163562358,-0.35600473360846974,-0.36248360491292186,-0.3746747254645981,-0.36916362654168966,-0.3072313568371058,-0.25805336746021057,-0.3287691780820849,-0.3215999581848961,-0.3867113696101538,0.03320921103400788,-0.16117877764158278,-0.30919488920712535,-0.31551618283341526,0.37585290872910415,0.4130301329482333,-0.09924988020018237,-0.4166054426187499,-0.32583489930249787,0.3887324485580117,-0.14541217661989422,1.7975020132038204,0.9161055911257391,0.6796565965016627,0.8556125761203652,0.7748850979035395,-0.26097680881548585,-0.5367592105461672,-0.7508603010545318,0.4942431201608726,0.3067900320084672,-0.17842285060123553,-0.305211196864262,2.360208845431237,-0.530417411956457,-0.7311209437906664,-0.13877264488473523,0.3456510397202018,0.8328864142089222,0.004044137810127128,-0.35917393955647536,-0.4933341957948649,0.005990565327261281,0.1111771761070527,-0.015963873894355034,0.00826587517545265,0.10782758206828834,0.08583532817146795,-0.016666507226317965,-0.07694556557952151,-1.3232490019912855,0.36623401913592285,1,0,0
00-0000339,-1.0413847573726807,REG,-0.31247876453984225,-0.32294170219976887,-0.29458715477808084,-0.13420194344350764,-0.32890337130070285,-0.3292023518943746,-0.3271472359107366,-0.307522603143275,-0.2759685905255323,-0.2766178844949444,-0.26926684273307067,-0.29869125009924274,0.11312741910685743,-0.1857451501764587,-0.3031181070728786,-0.28861219451647274,0.36068420605083723,0.3677409728341032,-0.009999343399163906,0.3633858772103779,1.1005276263529404,0.23408714707013673,-0.7361402279092166,-0.15938963293605984,0.23258276693852808,-0.08013572099886114,-0.062464278147650286,-0.5768758050360194,-0.42661782142086163,-0.33676191384127513,-0.46498685778626897,-0.6336339786228365,-0.31578149609259676,-0.04581004529373568,-0.20589226650303066,-0.3114546753655834,0.34169658187593177,-0.4735749662432834,-0.6052091970515402,-0.16640775596659535,-0.16690022554863243,-0.0757401132686946,0.28079949516343555,0.0022264140774412656,-0.5426156707033173,-0.7746599486528074,-0.7158248961010599,0.01825322819797603,-0.6167692124059045,-0.289340336824728,-0.34730985152601684,-0.38213990121439584,-0.15261219678827834,0.029909310865925305,0.14793122711458184,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-0.3766688670481774,-0.38884193351980256,-0.35484999554875285,-0.15123670399514663,-0.36248360491292186,-0.3746747254645981,-0.36916362654168966,-0.3072313568371058,-0.25805336746021057,-0.3287691780820849,-0.3215999581848961,-0.3598890106737544,0.19887161104962,-0.16117877764158278,-0.30919488920712535,-0.31551618283341526,0.48454224980826427,0.507709407424521,0.029681998093373775,0.23989850633133883,0.8568328696804701,0.32616916996529083,-0.14541217661989422,0.40965463221139636,-0.02442143376488313,0.009917672974642243,-0.6095566509085245,-0.3435707568015288,-0.26097680881548585,-0.5367592105461672,-0.7508603010545318,-0.33869296805540894,0.013472929100511635,-0.17842285060123553,-0.305211196864262,0.5622619485476834,-0.530417411956457,-0.7311209437906664,-0.13877264488473523,-0.14397997306415003,-0.007582028820928541,-0.20391903317905666,-0.35917393955647536,-0.4933341957948649,-0.151013891889057,-0.2051700920459115,-0.24784968595167514,-0.26135856025099186,-0.21615935349389967,-0.1994043077998942,-0.14276881100402217,-0.18315464019228642,-1.3232490019912855,0.7036760556353737,1,0,0
