player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,stat_type,team_abbr,team_name,team_id,team_nick,team_conf,team_division,team_color,team_color2,team_color3,team_color4,team_logo_wikipedia,team_logo_espn,team_wordmark,team_conference_logo,team_league_logo,team_logo_squared,completions_per_game,attempts_per_game,passing_yards_per_game,passing_tds_per_game,interceptions_per_game,sacks_per_game,sack_yards_per_game,sack_fumbles_per_game,sack_fumbles_lost_per_game,passing_air_yards_per_game,passing_yards_after_catch_per_game,passing_first_downs_per_game,passing_epa_per_game,passing_2pt_conversions_per_game,pacr_per_game,dakota_per_game,carries_per_game,rushing_yards_per_game,rushing_tds_per_game,rushing_fumbles_per_game,rushing_fumbles_lost_per_game,rushing_first_downs_per_game,rushing_2pt_conversions_per_game,receptions_per_game,targets_per_game,receiving_yards_per_game,receiving_tds_per_game,receiving_fumbles_per_game,receiving_fumbles_lost_per_game,receiving_air_yards_per_game,receiving_yards_after_catch_per_game,receiving_first_downs_per_game,receiving_epa_per_game,receiving_2pt_conversions_per_game,racr_per_game,target_share_per_game,air_yards_share_per_game,wopr_x_per_game,special_teams_tds_per_game,fantasy_points_per_game,fantasy_points_ppr_per_game,tgt_sh_per_game,ay_sh_per_game,wopr_y_per_game,ry_sh_per_game,rtd_sh_per_game,rfd_sh_per_game,rtdfd_sh_per_game,dom_per_game,w8dom_per_game,yptmpa_per_game,ppr_sh_per_game,first_season,years_experience
00-0005113,2004.0,REG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5460643148981035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5460643148981035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,5.0
00-0005113,2006.0,REG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,-2.7649382883682847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,-2.7649382883682847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,7.0
00-0005180,1999.0,REG,61.0,94.0,656.0,2.0,2.0,7.0,47.0,1.0,0.0,0.0,0.0,40.0,13.968521615397426,1.0,0.0,0.5822779606977408,12.0,20.0,0.0,0.0,0.0,2.0,-4.905417662579566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.24,34.24,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05203963766794334,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,8.714285714285714,13.428571428571429,93.71428571428571,0.2857142857142857,0.2857142857142857,1.0,6.714285714285714,0.14285714285714285,0.0,0.0,0.0,5.714285714285714,1.995503087913918,0.14285714285714285,0.0,0.08318256581396298,1.7142857142857142,2.857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8914285714285715,4.8914285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007434233952563334,1999.0,0.0
00-0005180,2000.0,REG,188.0,330.0,2248.0,13.0,13.0,22.0,121.0,0.0,0.0,0.0,0.0,101.0,38.41633823961627,0.0,0.0,1.354017761250981,46.0,206.0,1.0,2.0,2.0,17.0,-0.08006845840570698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.52,138.52,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15795115053935097,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,13.428571428571429,23.571428571428573,160.57142857142858,0.9285714285714286,0.9285714285714286,1.5714285714285714,8.642857142857142,0.0,0.0,0.0,0.0,7.214285714285714,2.7440241599725907,0.0,0.0,0.09671555437507007,3.2857142857142856,14.714285714285714,0.07142857142857142,0.14285714285714285,0.14285714285714285,1.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.894285714285715,9.894285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011282225038525068,1999.0,1.0
00-0005180,2001.0,REG,272.0,449.0,3248.0,20.0,19.0,27.0,178.0,3.0,3.0,0.0,0.0,152.0,36.29166401120965,0.0,0.0,1.8317188742479946,73.0,321.0,4.0,3.0,1.0,26.0,30.205095791839994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.02,220.02,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1952921126910582,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,17.0,28.0625,203.0,1.25,1.1875,1.6875,11.125,0.1875,0.1875,0.0,0.0,9.5,2.268229000700603,0.0,0.0,0.11448242964049966,4.5625,20.0625,0.25,0.1875,0.0625,1.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75125,13.75125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012205757043191138,1999.0,2.0
00-0005180,2002.0,REG,179.0,292.0,2024.0,14.0,9.0,13.0,89.0,2.0,1.0,0.0,0.0,108.0,38.40952715265138,0.0,0.0,1.305423089983178,28.0,99.0,3.0,1.0,0.0,12.0,9.894171101856045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.86,144.86,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16387619349291824,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,16.272727272727273,26.545454545454547,184.0,1.2727272727272727,0.8181818181818182,1.1818181818181819,8.090909090909092,0.18181818181818182,0.09090909090909091,0.0,0.0,9.818181818181818,3.49177519569558,0.0,0.0,0.11867482636210709,2.5454545454545454,9.0,0.2727272727272727,0.09090909090909091,0.0,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16909090909091,13.16909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014897835772083477,1999.0,3.0
00-0005180,2003.0,REG,179.0,314.0,2138.0,12.0,13.0,20.0,133.0,5.0,4.0,0.0,0.0,107.0,-10.791204945397928,0.0,0.0,1.3361213787939552,33.0,95.0,3.0,2.0,0.0,14.0,9.600938932596655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.02000000000001,127.02000000000001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15709797907339157,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14.916666666666666,26.166666666666668,178.16666666666666,1.0,1.0833333333333333,1.6666666666666667,11.083333333333334,0.4166666666666667,0.3333333333333333,0.0,0.0,8.916666666666666,-0.8992670787831606,0.0,0.0,0.1113434482328296,2.75,7.916666666666667,0.25,0.16666666666666666,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.585,10.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013091498256115964,1999.0,4.0
00-0005180,2004.0,REG,101.0,190.0,1186.0,7.0,8.0,25.0,165.0,8.0,3.0,0.0,0.0,54.0,-42.5103603064419,0.0,0.0,0.4191014604315574,12.0,59.0,0.0,1.0,1.0,3.0,-1.3677745599978408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.34,57.34,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10286308840413318,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,12.625,23.75,148.25,0.875,1.0,3.125,20.625,1.0,0.375,0.0,0.0,6.75,-5.313795038305238,0.0,0.0,0.05238768255394467,1.5,7.375,0.0,0.125,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1675,7.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012857886050516647,1999.0,5.0
00-0005180,2005.0,REG,8.0,13.0,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.1376736691454425,0.0,0.0,0.2603390922138834,1.0,0.0,0.0,1.0,0.0,0.0,-0.8928280915715732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28,8.28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06832810694834131,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,6.5,53.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.5688368345727213,0.0,0.0,0.1301695461069417,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034164053474170654,1999.0,6.0
00-0005363,1999.0,REG,261.0,471.0,3145.0,18.0,14.0,25.0,168.0,4.0,4.0,0.0,0.0,154.0,11.475076423035313,0.0,0.0,1.618380101416708,87.0,462.0,1.0,2.0,0.0,30.0,5.124765848811777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,214.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1956124314442413,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,17.4,31.4,209.66666666666666,1.2,0.9333333333333333,1.6666666666666667,11.2,0.26666666666666666,0.26666666666666666,0.0,0.0,10.266666666666667,0.7650050948690209,0.0,0.0,0.10789200676111387,5.8,30.8,0.06666666666666667,0.13333333333333333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.266666666666667,14.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013040828762949421,1999.0,0.0
00-0005363,2000.0,REG,129.0,225.0,1656.0,8.0,2.0,9.0,64.0,2.0,0.0,0.0,0.0,69.0,28.350644682521796,0.0,0.0,0.9161548137938735,35.0,159.0,1.0,3.0,2.0,10.0,-2.732513934106084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.14,112.14,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1378589693154996,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,12.9,22.5,165.6,0.8,0.2,0.9,6.4,0.2,0.0,0.0,0.0,6.9,2.8350644682521797,0.0,0.0,0.09161548137938735,3.5,15.9,0.1,0.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.214,11.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01378589693154996,1999.0,1.0
00-0005363,2001.0,REG,294.0,521.0,3464.0,15.0,18.0,25.0,168.0,2.0,0.0,0.0,0.0,166.0,35.71418589756642,0.0,0.0,1.3634876329898546,52.0,192.0,1.0,4.0,2.0,12.0,-6.899381626321895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.76,183.76,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538513060951105,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,18.375,32.5625,216.5,0.9375,1.125,1.5625,10.5,0.125,0.0,0.0,0.0,10.375,2.2321366185979015,0.0,0.0,0.08521797706186592,3.25,12.0,0.0625,0.25,0.125,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.485,11.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615706630944406,1999.0,2.0
00-0005363,2002.0,REG,3.0,11.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.71777415027463,0.0,0.0,0.02820514278154909,1.0,6.0,0.0,0.0,0.0,0.0,-0.11208448460092768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,3.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04993678887484197,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,11.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.71777415027463,0.0,0.0,0.02820514278154909,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04993678887484197,1999.0,3.0
00-0005363,2003.0,REG,91.0,167.0,1097.0,9.0,4.0,8.0,27.0,1.0,1.0,0.0,0.0,50.0,8.518420974239806,1.0,0.0,0.7247199184259715,33.0,168.0,2.0,6.0,4.0,12.0,0.15028331096982583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.67999999999999,92.67999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17834738097987146,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,13.0,23.857142857142858,156.71428571428572,1.2857142857142858,0.5714285714285714,1.1428571428571428,3.857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,7.142857142857143,1.216917282034258,0.14285714285714285,0.0,0.10353141691799593,4.714285714285714,24.0,0.2857142857142857,0.8571428571428571,0.5714285714285714,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.239999999999998,13.239999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02547819728283878,1999.0,4.0
00-0005363,2004.0,REG,20.0,38.0,276.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,15.0,14.43574988844689,0.0,0.0,0.4228504124832595,5.0,39.0,2.0,0.0,0.0,4.0,6.196767462475691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.94,30.94,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18683574879227052,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10.0,19.0,138.0,0.5,0.0,0.5,3.5,0.0,0.0,0.0,0.0,7.5,7.217874944223445,0.0,0.0,0.21142520624162975,2.5,19.5,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.47,15.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09341787439613526,1999.0,5.0
00-0005363,2005.0,REG,5.0,10.0,29.0,0.0,0.0,1.0,13.0,1.0,1.0,0.0,0.0,3.0,-2.7386978367576376,0.0,0.0,0.027870711579041918,5.0,-1.0,0.0,1.0,0.0,0.0,-9.410099558357615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.94,-0.94,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002315613144799724,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.25,2.5,7.25,0.0,0.0,0.25,3.25,0.25,0.25,0.0,0.0,0.75,-0.6846744591894094,0.0,0.0,0.0069676778947604795,1.25,-0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.235,-0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000578903286199931,1999.0,6.0
00-0005379,1999.0,REG,18.0,30.0,283.0,2.0,0.0,6.0,34.0,0.0,0.0,0.0,0.0,13.0,10.587443276599515,0.0,0.0,0.0953530664349689,3.0,-1.0,0.0,1.0,1.0,0.0,-5.411147425766103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22,17.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21280276816608995,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,18.0,30.0,283.0,2.0,0.0,6.0,34.0,0.0,0.0,0.0,0.0,13.0,10.587443276599515,0.0,0.0,0.0953530664349689,3.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22,17.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21280276816608995,1999.0,0.0
00-0005589,1999.0,REG,174.0,287.0,2111.0,9.0,7.0,27.0,198.0,3.0,0.0,0.0,0.0,90.0,17.34694736783083,1.0,0.0,0.6824469351279926,15.0,33.0,0.0,0.0,0.0,2.0,-5.524386313320079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.74000000000001,111.74000000000001,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14845223860767903,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,19.333333333333332,31.88888888888889,234.55555555555554,1.0,0.7777777777777778,3.0,22.0,0.3333333333333333,0.0,0.0,0.0,10.0,1.9274385964256477,0.1111111111111111,0.0,0.07582743723644363,1.6666666666666667,3.6666666666666665,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.415555555555557,12.415555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016494693178631004,1999.0,0.0
00-0005589,2000.0,REG,137.0,230.0,1766.0,9.0,8.0,11.0,74.0,5.0,3.0,0.0,0.0,86.0,6.522225955207457,0.0,0.0,0.7667035390965175,22.0,64.0,1.0,0.0,0.0,6.0,-0.12638242813409306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.04,97.04,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11302909590700493,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,15.222222222222221,25.555555555555557,196.22222222222223,1.0,0.8888888888888888,1.2222222222222223,8.222222222222221,0.5555555555555556,0.3333333333333333,0.0,0.0,9.555555555555555,0.7246917728008285,0.0,0.0,0.08518928212183527,2.4444444444444446,7.111111111111111,0.1111111111111111,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.782222222222224,10.782222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012558788434111658,1999.0,1.0
00-0005589,2001.0,REG,30.0,48.0,308.0,3.0,0.0,3.0,21.0,2.0,1.0,0.0,0.0,19.0,11.732562359165852,0.0,0.0,0.552870282098364,10.0,9.0,1.0,0.0,0.0,2.0,-2.7906522559933364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.220000000000002,29.220000000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07771276595744682,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,7.5,12.0,77.0,0.75,0.0,0.75,5.25,0.5,0.25,0.0,0.0,4.75,2.933140589791463,0.0,0.0,0.138217570524591,2.5,2.25,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.305000000000001,7.305000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019428191489361705,1999.0,2.0
00-0005589,2002.0,REG,44.0,85.0,437.0,1.0,5.0,10.0,74.0,2.0,0.0,0.0,0.0,24.0,-32.20341557297934,0.0,0.0,0.11865155568419038,4.0,22.0,0.0,0.0,0.0,0.0,2.662836419069208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.680000000000001,13.680000000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08239971087820747,passing,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14.666666666666666,28.333333333333332,145.66666666666666,0.3333333333333333,1.6666666666666667,3.3333333333333335,24.666666666666668,0.6666666666666666,0.0,0.0,0.0,8.0,-10.734471857659779,0.0,0.0,0.03955051856139679,1.3333333333333333,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5600000000000005,4.5600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02746657029273582,1999.0,3.0
